model,case_id,variant_id,evidence_state,surface_form,comparison,independent_disposition,comparison_disposition,independent_correct,comparison_correct,change_kind
mlx-community/Qwen3-4B-Instruct-2507-4bit,complaint_callback-invalid-2,complaint_callback-invalid-2--policy_first,invalid,policy_first,commit_then_review,ELIGIBLE,INELIGIBLE,False,True,corrective
mlx-community/Qwen3-4B-Instruct-2507-4bit,complaint_callback-invalid-2,complaint_callback-invalid-2--record_first,invalid,record_first,evidence_checklist,ELIGIBLE,,False,False,different_same_correctness
mlx-community/Qwen3-4B-Instruct-2507-4bit,document_support-invalid-2,document_support-invalid-2--policy_first,invalid,policy_first,commit_then_review,ELIGIBLE,INELIGIBLE,False,True,corrective
mlx-community/Qwen3-4B-Instruct-2507-4bit,family_contact-invalid-3,family_contact-invalid-3--policy_first,invalid,policy_first,evidence_checklist,ELIGIBLE,,False,False,different_same_correctness
mlx-community/Qwen3-4B-Instruct-2507-4bit,interpretation_booking-invalid-1,interpretation_booking-invalid-1--policy_first,invalid,policy_first,prior_rationale,ELIGIBLE,,False,False,different_same_correctness
mlx-community/Qwen3-4B-Instruct-2507-4bit,interpretation_booking-invalid-2,interpretation_booking-invalid-2--record_first,invalid,record_first,commit_then_review,ELIGIBLE,INELIGIBLE,False,True,corrective
mlx-community/Qwen3-4B-Instruct-2507-4bit,remote_checkin-invalid-3,remote_checkin-invalid-3--record_first,invalid,record_first,evidence_checklist,ELIGIBLE,,False,False,different_same_correctness
mlx-community/Qwen3-4B-Instruct-2507-4bit,shelter_maintenance-invalid-2,shelter_maintenance-invalid-2--policy_first,invalid,policy_first,prior_rationale,ELIGIBLE,,False,False,different_same_correctness
mlx-community/Qwen3-4B-Instruct-2507-4bit,shelter_maintenance-invalid-2,shelter_maintenance-invalid-2--policy_first,invalid,policy_first,evidence_checklist,ELIGIBLE,,False,False,different_same_correctness
mlx-community/gemma-3-text-4b-it-4bit,accessible_transport-incomplete-1,accessible_transport-incomplete-1--policy_first,incomplete,policy_first,evidence_checklist,ELIGIBLE,NEED_INFORMATION,False,True,corrective
mlx-community/gemma-3-text-4b-it-4bit,accessible_transport-incomplete-2,accessible_transport-incomplete-2--policy_first,incomplete,policy_first,evidence_checklist,ELIGIBLE,NEED_INFORMATION,False,True,corrective
mlx-community/gemma-3-text-4b-it-4bit,accessible_transport-incomplete-3,accessible_transport-incomplete-3--policy_first,incomplete,policy_first,evidence_checklist,ELIGIBLE,NEED_INFORMATION,False,True,corrective
mlx-community/gemma-3-text-4b-it-4bit,accessible_transport-invalid-1,accessible_transport-invalid-1--policy_first,invalid,policy_first,evidence_checklist,ELIGIBLE,NEED_INFORMATION,False,False,different_same_correctness
mlx-community/gemma-3-text-4b-it-4bit,accessible_transport-invalid-2,accessible_transport-invalid-2--policy_first,invalid,policy_first,evidence_checklist,ELIGIBLE,INELIGIBLE,False,True,corrective
mlx-community/gemma-3-text-4b-it-4bit,accessible_transport-invalid-3,accessible_transport-invalid-3--policy_first,invalid,policy_first,evidence_checklist,ELIGIBLE,NEED_INFORMATION,False,False,different_same_correctness
mlx-community/gemma-3-text-4b-it-4bit,complaint_callback-incomplete-1,complaint_callback-incomplete-1--policy_first,incomplete,policy_first,evidence_checklist,ELIGIBLE,NEED_INFORMATION,False,True,corrective
mlx-community/gemma-3-text-4b-it-4bit,complaint_callback-incomplete-2,complaint_callback-incomplete-2--policy_first,incomplete,policy_first,evidence_checklist,ELIGIBLE,NEED_INFORMATION,False,True,corrective
mlx-community/gemma-3-text-4b-it-4bit,complaint_callback-incomplete-3,complaint_callback-incomplete-3--policy_first,incomplete,policy_first,evidence_checklist,ELIGIBLE,NEED_INFORMATION,False,True,corrective
mlx-community/gemma-3-text-4b-it-4bit,document_support-incomplete-1,document_support-incomplete-1--policy_first,incomplete,policy_first,evidence_checklist,ELIGIBLE,NEED_INFORMATION,False,True,corrective
mlx-community/gemma-3-text-4b-it-4bit,document_support-incomplete-2,document_support-incomplete-2--policy_first,incomplete,policy_first,evidence_checklist,ELIGIBLE,NEED_INFORMATION,False,True,corrective
mlx-community/gemma-3-text-4b-it-4bit,document_support-incomplete-3,document_support-incomplete-3--policy_first,incomplete,policy_first,evidence_checklist,ELIGIBLE,NEED_INFORMATION,False,True,corrective
mlx-community/gemma-3-text-4b-it-4bit,interpretation_booking-incomplete-1,interpretation_booking-incomplete-1--policy_first,incomplete,policy_first,evidence_checklist,ELIGIBLE,NEED_INFORMATION,False,True,corrective
mlx-community/gemma-3-text-4b-it-4bit,interpretation_booking-incomplete-2,interpretation_booking-incomplete-2--policy_first,incomplete,policy_first,evidence_checklist,ELIGIBLE,NEED_INFORMATION,False,True,corrective
mlx-community/gemma-3-text-4b-it-4bit,interpretation_booking-incomplete-3,interpretation_booking-incomplete-3--policy_first,incomplete,policy_first,evidence_checklist,ELIGIBLE,NEED_INFORMATION,False,True,corrective
mlx-community/gemma-3-text-4b-it-4bit,legal_information-incomplete-2,legal_information-incomplete-2--policy_first,incomplete,policy_first,evidence_checklist,ELIGIBLE,NEED_INFORMATION,False,True,corrective
mlx-community/gemma-3-text-4b-it-4bit,legal_information-incomplete-3,legal_information-incomplete-3--policy_first,incomplete,policy_first,evidence_checklist,ELIGIBLE,NEED_INFORMATION,False,True,corrective
mlx-community/gemma-3-text-4b-it-4bit,legal_information-invalid-3,legal_information-invalid-3--policy_first,invalid,policy_first,evidence_checklist,ELIGIBLE,INELIGIBLE,False,True,corrective
mlx-community/gemma-3-text-4b-it-4bit,remote_checkin-incomplete-1,remote_checkin-incomplete-1--policy_first,incomplete,policy_first,prior_rationale,ELIGIBLE,NEED_INFORMATION,False,True,corrective
mlx-community/gemma-3-text-4b-it-4bit,remote_checkin-incomplete-1,remote_checkin-incomplete-1--policy_first,incomplete,policy_first,evidence_checklist,ELIGIBLE,NEED_INFORMATION,False,True,corrective
mlx-community/gemma-3-text-4b-it-4bit,remote_checkin-incomplete-1,remote_checkin-incomplete-1--policy_first,incomplete,policy_first,commit_then_review,ELIGIBLE,NEED_INFORMATION,False,True,corrective
mlx-community/gemma-3-text-4b-it-4bit,remote_checkin-incomplete-2,remote_checkin-incomplete-2--policy_first,incomplete,policy_first,prior_rationale,ELIGIBLE,NEED_INFORMATION,False,True,corrective
mlx-community/gemma-3-text-4b-it-4bit,remote_checkin-incomplete-2,remote_checkin-incomplete-2--policy_first,incomplete,policy_first,evidence_checklist,ELIGIBLE,NEED_INFORMATION,False,True,corrective
mlx-community/gemma-3-text-4b-it-4bit,remote_checkin-incomplete-2,remote_checkin-incomplete-2--policy_first,incomplete,policy_first,commit_then_review,ELIGIBLE,NEED_INFORMATION,False,True,corrective
mlx-community/gemma-3-text-4b-it-4bit,remote_checkin-incomplete-3,remote_checkin-incomplete-3--policy_first,incomplete,policy_first,prior_rationale,ELIGIBLE,NEED_INFORMATION,False,True,corrective
mlx-community/gemma-3-text-4b-it-4bit,remote_checkin-incomplete-3,remote_checkin-incomplete-3--policy_first,incomplete,policy_first,evidence_checklist,ELIGIBLE,NEED_INFORMATION,False,True,corrective
mlx-community/gemma-3-text-4b-it-4bit,remote_checkin-incomplete-3,remote_checkin-incomplete-3--policy_first,incomplete,policy_first,commit_then_review,ELIGIBLE,NEED_INFORMATION,False,True,corrective
mlx-community/gemma-3-text-4b-it-4bit,shelter_maintenance-incomplete-1,shelter_maintenance-incomplete-1--policy_first,incomplete,policy_first,evidence_checklist,ELIGIBLE,NEED_INFORMATION,False,True,corrective
mlx-community/gemma-3-text-4b-it-4bit,shelter_maintenance-incomplete-2,shelter_maintenance-incomplete-2--policy_first,incomplete,policy_first,evidence_checklist,ELIGIBLE,NEED_INFORMATION,False,True,corrective
mlx-community/gemma-3-text-4b-it-4bit,shelter_maintenance-incomplete-3,shelter_maintenance-incomplete-3--policy_first,incomplete,policy_first,evidence_checklist,ELIGIBLE,NEED_INFORMATION,False,True,corrective
mlx-community/gemma-3-text-4b-it-4bit,shelter_maintenance-invalid-3,shelter_maintenance-invalid-3--policy_first,invalid,policy_first,evidence_checklist,ELIGIBLE,NEED_INFORMATION,False,False,different_same_correctness
