model,model_id,revision,case_id,variant_id,service_family,surface_form,evidence_state,target_disposition,condition,parser_mode,predicted_disposition,reply_characters,reply_words,unsupported_identifier_count,disposition_correct,clause_correct,evidence_correct,fully_grounded,schema_valid,strict_format,failure_to_correct,false_eligibility,appropriate_information_request,appropriate_human_review,changed_disposition,corrective_update,harmful_update,preliminary_correct
Qwen3-4B,mlx-community/Qwen3-4B-Instruct-2507-4bit,50d427756c6b1b2fe0c0a10f67fbda1fc8e82c1b,family_contact-conflict-2,family_contact-conflict-2--policy_first,family_contact,policy_first,conflict,HUMAN_REVIEW,prior_rationale,strict,ELIGIBLE,134,19,0,0,0,0,0,1,1,0,0,0,0,,,,
Qwen3-4B,mlx-community/Qwen3-4B-Instruct-2507-4bit,50d427756c6b1b2fe0c0a10f67fbda1fc8e82c1b,family_contact-conflict-2,family_contact-conflict-2--policy_first,family_contact,policy_first,conflict,HUMAN_REVIEW,evidence_checklist,strict,ELIGIBLE,135,19,0,0,0,0,0,1,1,0,0,0,0,,,,
Qwen3-4B,mlx-community/Qwen3-4B-Instruct-2507-4bit,50d427756c6b1b2fe0c0a10f67fbda1fc8e82c1b,family_contact-conflict-2,family_contact-conflict-2--policy_first,family_contact,policy_first,conflict,HUMAN_REVIEW,commit_then_review,strict,ELIGIBLE,153,23,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
Qwen3-4B,mlx-community/Qwen3-4B-Instruct-2507-4bit,50d427756c6b1b2fe0c0a10f67fbda1fc8e82c1b,family_contact-conflict-2,family_contact-conflict-2--record_first,family_contact,record_first,conflict,HUMAN_REVIEW,independent_review,strict,ELIGIBLE,152,23,0,0,0,0,0,1,1,0,0,0,0,,,,
Qwen3-4B,mlx-community/Qwen3-4B-Instruct-2507-4bit,50d427756c6b1b2fe0c0a10f67fbda1fc8e82c1b,family_contact-conflict-2,family_contact-conflict-2--record_first,family_contact,record_first,conflict,HUMAN_REVIEW,prior_rationale,strict,ELIGIBLE,152,23,0,0,0,0,0,1,1,0,0,0,0,,,,
Qwen3-4B,mlx-community/Qwen3-4B-Instruct-2507-4bit,50d427756c6b1b2fe0c0a10f67fbda1fc8e82c1b,family_contact-conflict-2,family_contact-conflict-2--record_first,family_contact,record_first,conflict,HUMAN_REVIEW,evidence_checklist,strict,ELIGIBLE,118,16,0,0,0,0,0,1,1,0,0,0,0,,,,
Qwen3-4B,mlx-community/Qwen3-4B-Instruct-2507-4bit,50d427756c6b1b2fe0c0a10f67fbda1fc8e82c1b,family_contact-conflict-2,family_contact-conflict-2--record_first,family_contact,record_first,conflict,HUMAN_REVIEW,commit_then_review,strict,ELIGIBLE,152,23,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
Qwen3-4B,mlx-community/Qwen3-4B-Instruct-2507-4bit,50d427756c6b1b2fe0c0a10f67fbda1fc8e82c1b,family_contact-conflict-3,family_contact-conflict-3--policy_first,family_contact,policy_first,conflict,HUMAN_REVIEW,independent_review,strict,ELIGIBLE,159,24,0,0,0,0,0,1,1,0,0,0,0,,,,
Qwen3-4B,mlx-community/Qwen3-4B-Instruct-2507-4bit,50d427756c6b1b2fe0c0a10f67fbda1fc8e82c1b,family_contact-conflict-3,family_contact-conflict-3--policy_first,family_contact,policy_first,conflict,HUMAN_REVIEW,prior_rationale,strict,ELIGIBLE,135,19,0,0,0,0,0,1,1,0,0,0,0,,,,
Qwen3-4B,mlx-community/Qwen3-4B-Instruct-2507-4bit,50d427756c6b1b2fe0c0a10f67fbda1fc8e82c1b,family_contact-conflict-3,family_contact-conflict-3--policy_first,family_contact,policy_first,conflict,HUMAN_REVIEW,evidence_checklist,strict,ELIGIBLE,135,19,0,0,0,0,0,1,1,0,0,0,0,,,,
Qwen3-4B,mlx-community/Qwen3-4B-Instruct-2507-4bit,50d427756c6b1b2fe0c0a10f67fbda1fc8e82c1b,family_contact-conflict-3,family_contact-conflict-3--policy_first,family_contact,policy_first,conflict,HUMAN_REVIEW,commit_then_review,strict,ELIGIBLE,153,23,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
Qwen3-4B,mlx-community/Qwen3-4B-Instruct-2507-4bit,50d427756c6b1b2fe0c0a10f67fbda1fc8e82c1b,family_contact-conflict-3,family_contact-conflict-3--record_first,family_contact,record_first,conflict,HUMAN_REVIEW,independent_review,strict,ELIGIBLE,150,23,0,0,0,0,0,1,1,0,0,0,0,,,,
Qwen3-4B,mlx-community/Qwen3-4B-Instruct-2507-4bit,50d427756c6b1b2fe0c0a10f67fbda1fc8e82c1b,family_contact-conflict-3,family_contact-conflict-3--record_first,family_contact,record_first,conflict,HUMAN_REVIEW,prior_rationale,strict,ELIGIBLE,152,23,0,0,0,0,0,1,1,0,0,0,0,,,,
Qwen3-4B,mlx-community/Qwen3-4B-Instruct-2507-4bit,50d427756c6b1b2fe0c0a10f67fbda1fc8e82c1b,family_contact-conflict-3,family_contact-conflict-3--record_first,family_contact,record_first,conflict,HUMAN_REVIEW,evidence_checklist,strict,ELIGIBLE,118,16,0,0,0,0,0,1,1,0,0,0,0,,,,
Qwen3-4B,mlx-community/Qwen3-4B-Instruct-2507-4bit,50d427756c6b1b2fe0c0a10f67fbda1fc8e82c1b,family_contact-conflict-3,family_contact-conflict-3--record_first,family_contact,record_first,conflict,HUMAN_REVIEW,commit_then_review,strict,ELIGIBLE,152,23,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
Qwen3-4B,mlx-community/Qwen3-4B-Instruct-2507-4bit,50d427756c6b1b2fe0c0a10f67fbda1fc8e82c1b,accessible_transport-valid-1,accessible_transport-valid-1--policy_first,accessible_transport,policy_first,valid,ELIGIBLE,independent_review,strict,ELIGIBLE,206,29,0,1,1,1,1,1,1,0,0,0,0,,,,
Qwen3-4B,mlx-community/Qwen3-4B-Instruct-2507-4bit,50d427756c6b1b2fe0c0a10f67fbda1fc8e82c1b,accessible_transport-valid-1,accessible_transport-valid-1--policy_first,accessible_transport,policy_first,valid,ELIGIBLE,prior_rationale,strict,ELIGIBLE,183,26,0,1,1,1,1,1,1,0,0,0,0,,,,
Qwen3-4B,mlx-community/Qwen3-4B-Instruct-2507-4bit,50d427756c6b1b2fe0c0a10f67fbda1fc8e82c1b,accessible_transport-valid-1,accessible_transport-valid-1--policy_first,accessible_transport,policy_first,valid,ELIGIBLE,evidence_checklist,strict,ELIGIBLE,205,29,0,1,1,1,1,1,1,0,0,0,0,,,,
Qwen3-4B,mlx-community/Qwen3-4B-Instruct-2507-4bit,50d427756c6b1b2fe0c0a10f67fbda1fc8e82c1b,accessible_transport-valid-1,accessible_transport-valid-1--policy_first,accessible_transport,policy_first,valid,ELIGIBLE,commit_then_review,strict,ELIGIBLE,206,29,0,1,1,1,1,1,1,0,0,0,0,0,0,0,1
Qwen3-4B,mlx-community/Qwen3-4B-Instruct-2507-4bit,50d427756c6b1b2fe0c0a10f67fbda1fc8e82c1b,accessible_transport-valid-1,accessible_transport-valid-1--record_first,accessible_transport,record_first,valid,ELIGIBLE,independent_review,strict,ELIGIBLE,182,27,0,1,1,1,1,1,1,0,0,0,0,,,,
Qwen3-4B,mlx-community/Qwen3-4B-Instruct-2507-4bit,50d427756c6b1b2fe0c0a10f67fbda1fc8e82c1b,accessible_transport-valid-1,accessible_transport-valid-1--record_first,accessible_transport,record_first,valid,ELIGIBLE,prior_rationale,strict,ELIGIBLE,152,22,0,1,1,1,1,1,1,0,0,0,0,,,,
Qwen3-4B,mlx-community/Qwen3-4B-Instruct-2507-4bit,50d427756c6b1b2fe0c0a10f67fbda1fc8e82c1b,accessible_transport-valid-1,accessible_transport-valid-1--record_first,accessible_transport,record_first,valid,ELIGIBLE,evidence_checklist,strict,ELIGIBLE,160,22,0,1,1,1,1,1,1,0,0,0,0,,,,
Qwen3-4B,mlx-community/Qwen3-4B-Instruct-2507-4bit,50d427756c6b1b2fe0c0a10f67fbda1fc8e82c1b,accessible_transport-valid-1,accessible_transport-valid-1--record_first,accessible_transport,record_first,valid,ELIGIBLE,commit_then_review,strict,ELIGIBLE,182,27,0,1,1,1,1,1,1,0,0,0,0,0,0,0,1
Qwen3-4B,mlx-community/Qwen3-4B-Instruct-2507-4bit,50d427756c6b1b2fe0c0a10f67fbda1fc8e82c1b,accessible_transport-valid-2,accessible_transport-valid-2--policy_first,accessible_transport,policy_first,valid,ELIGIBLE,independent_review,strict,ELIGIBLE,195,29,0,1,1,1,1,1,1,0,0,0,0,,,,
Qwen3-4B,mlx-community/Qwen3-4B-Instruct-2507-4bit,50d427756c6b1b2fe0c0a10f67fbda1fc8e82c1b,accessible_transport-valid-2,accessible_transport-valid-2--policy_first,accessible_transport,policy_first,valid,ELIGIBLE,prior_rationale,strict,ELIGIBLE,183,26,0,1,1,1,1,1,1,0,0,0,0,,,,
Qwen3-4B,mlx-community/Qwen3-4B-Instruct-2507-4bit,50d427756c6b1b2fe0c0a10f67fbda1fc8e82c1b,accessible_transport-valid-2,accessible_transport-valid-2--policy_first,accessible_transport,policy_first,valid,ELIGIBLE,evidence_checklist,strict,ELIGIBLE,169,25,0,1,1,1,1,1,1,0,0,0,0,,,,
Qwen3-4B,mlx-community/Qwen3-4B-Instruct-2507-4bit,50d427756c6b1b2fe0c0a10f67fbda1fc8e82c1b,accessible_transport-valid-2,accessible_transport-valid-2--policy_first,accessible_transport,policy_first,valid,ELIGIBLE,commit_then_review,strict,ELIGIBLE,183,26,0,1,1,1,1,1,1,0,0,0,0,0,0,0,1
Qwen3-4B,mlx-community/Qwen3-4B-Instruct-2507-4bit,50d427756c6b1b2fe0c0a10f67fbda1fc8e82c1b,accessible_transport-valid-2,accessible_transport-valid-2--record_first,accessible_transport,record_first,valid,ELIGIBLE,independent_review,strict,ELIGIBLE,182,27,0,1,1,1,1,1,1,0,0,0,0,,,,
Qwen3-4B,mlx-community/Qwen3-4B-Instruct-2507-4bit,50d427756c6b1b2fe0c0a10f67fbda1fc8e82c1b,accessible_transport-valid-2,accessible_transport-valid-2--record_first,accessible_transport,record_first,valid,ELIGIBLE,prior_rationale,strict,ELIGIBLE,157,23,0,1,1,1,1,1,1,0,0,0,0,,,,
Qwen3-4B,mlx-community/Qwen3-4B-Instruct-2507-4bit,50d427756c6b1b2fe0c0a10f67fbda1fc8e82c1b,accessible_transport-valid-2,accessible_transport-valid-2--record_first,accessible_transport,record_first,valid,ELIGIBLE,evidence_checklist,strict,ELIGIBLE,160,22,0,1,1,1,1,1,1,0,0,0,0,,,,
Qwen3-4B,mlx-community/Qwen3-4B-Instruct-2507-4bit,50d427756c6b1b2fe0c0a10f67fbda1fc8e82c1b,accessible_transport-valid-2,accessible_transport-valid-2--record_first,accessible_transport,record_first,valid,ELIGIBLE,commit_then_review,strict,ELIGIBLE,182,27,0,1,1,1,1,1,1,0,0,0,0,0,0,0,1
Qwen3-4B,mlx-community/Qwen3-4B-Instruct-2507-4bit,50d427756c6b1b2fe0c0a10f67fbda1fc8e82c1b,accessible_transport-valid-3,accessible_transport-valid-3--policy_first,accessible_transport,policy_first,valid,ELIGIBLE,independent_review,strict,ELIGIBLE,206,29,0,1,1,1,1,1,1,0,0,0,0,,,,
Qwen3-4B,mlx-community/Qwen3-4B-Instruct-2507-4bit,50d427756c6b1b2fe0c0a10f67fbda1fc8e82c1b,accessible_transport-valid-3,accessible_transport-valid-3--policy_first,accessible_transport,policy_first,valid,ELIGIBLE,prior_rationale,strict,ELIGIBLE,184,26,0,1,1,1,1,1,1,0,0,0,0,,,,
Qwen3-4B,mlx-community/Qwen3-4B-Instruct-2507-4bit,50d427756c6b1b2fe0c0a10f67fbda1fc8e82c1b,accessible_transport-valid-3,accessible_transport-valid-3--policy_first,accessible_transport,policy_first,valid,ELIGIBLE,evidence_checklist,strict,ELIGIBLE,169,25,0,1,1,1,1,1,1,0,0,0,0,,,,
Qwen3-4B,mlx-community/Qwen3-4B-Instruct-2507-4bit,50d427756c6b1b2fe0c0a10f67fbda1fc8e82c1b,accessible_transport-valid-3,accessible_transport-valid-3--policy_first,accessible_transport,policy_first,valid,ELIGIBLE,commit_then_review,strict,ELIGIBLE,206,29,0,1,1,1,1,1,1,0,0,0,0,0,0,0,1
Qwen3-4B,mlx-community/Qwen3-4B-Instruct-2507-4bit,50d427756c6b1b2fe0c0a10f67fbda1fc8e82c1b,accessible_transport-valid-3,accessible_transport-valid-3--record_first,accessible_transport,record_first,valid,ELIGIBLE,independent_review,strict,ELIGIBLE,182,27,0,1,1,1,1,1,1,0,0,0,0,,,,
Qwen3-4B,mlx-community/Qwen3-4B-Instruct-2507-4bit,50d427756c6b1b2fe0c0a10f67fbda1fc8e82c1b,accessible_transport-valid-3,accessible_transport-valid-3--record_first,accessible_transport,record_first,valid,ELIGIBLE,prior_rationale,strict,ELIGIBLE,152,22,0,1,1,1,1,1,1,0,0,0,0,,,,
Qwen3-4B,mlx-community/Qwen3-4B-Instruct-2507-4bit,50d427756c6b1b2fe0c0a10f67fbda1fc8e82c1b,accessible_transport-valid-3,accessible_transport-valid-3--record_first,accessible_transport,record_first,valid,ELIGIBLE,evidence_checklist,strict,ELIGIBLE,160,22,0,1,1,1,1,1,1,0,0,0,0,,,,
Qwen3-4B,mlx-community/Qwen3-4B-Instruct-2507-4bit,50d427756c6b1b2fe0c0a10f67fbda1fc8e82c1b,accessible_transport-valid-3,accessible_transport-valid-3--record_first,accessible_transport,record_first,valid,ELIGIBLE,commit_then_review,strict,ELIGIBLE,182,27,0,1,1,1,1,1,1,0,0,0,0,0,0,0,1
Qwen3-4B,mlx-community/Qwen3-4B-Instruct-2507-4bit,50d427756c6b1b2fe0c0a10f67fbda1fc8e82c1b,accessible_transport-invalid-1,accessible_transport-invalid-1--policy_first,accessible_transport,policy_first,invalid,INELIGIBLE,independent_review,strict,ELIGIBLE,698,109,0,0,0,1,0,1,1,0,1,0,0,,,,
Qwen3-4B,mlx-community/Qwen3-4B-Instruct-2507-4bit,50d427756c6b1b2fe0c0a10f67fbda1fc8e82c1b,accessible_transport-invalid-1,accessible_transport-invalid-1--policy_first,accessible_transport,policy_first,invalid,INELIGIBLE,prior_rationale,strict,ELIGIBLE,484,79,0,0,0,1,0,1,1,0,1,0,0,,,,
Qwen3-4B,mlx-community/Qwen3-4B-Instruct-2507-4bit,50d427756c6b1b2fe0c0a10f67fbda1fc8e82c1b,accessible_transport-invalid-1,accessible_transport-invalid-1--policy_first,accessible_transport,policy_first,invalid,INELIGIBLE,evidence_checklist,strict,ELIGIBLE,716,113,0,0,0,1,0,1,1,0,1,0,0,,,,
Qwen3-4B,mlx-community/Qwen3-4B-Instruct-2507-4bit,50d427756c6b1b2fe0c0a10f67fbda1fc8e82c1b,accessible_transport-invalid-1,accessible_transport-invalid-1--policy_first,accessible_transport,policy_first,invalid,INELIGIBLE,commit_then_review,strict,ELIGIBLE,37,3,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0
Qwen3-4B,mlx-community/Qwen3-4B-Instruct-2507-4bit,50d427756c6b1b2fe0c0a10f67fbda1fc8e82c1b,accessible_transport-invalid-1,accessible_transport-invalid-1--record_first,accessible_transport,record_first,invalid,INELIGIBLE,independent_review,strict,ELIGIBLE,124,19,0,0,0,1,0,1,1,0,1,0,0,,,,
Qwen3-4B,mlx-community/Qwen3-4B-Instruct-2507-4bit,50d427756c6b1b2fe0c0a10f67fbda1fc8e82c1b,accessible_transport-invalid-1,accessible_transport-invalid-1--record_first,accessible_transport,record_first,invalid,INELIGIBLE,prior_rationale,strict,ELIGIBLE,260,45,0,0,0,1,0,1,1,0,1,0,0,,,,
Qwen3-4B,mlx-community/Qwen3-4B-Instruct-2507-4bit,50d427756c6b1b2fe0c0a10f67fbda1fc8e82c1b,accessible_transport-invalid-1,accessible_transport-invalid-1--record_first,accessible_transport,record_first,invalid,INELIGIBLE,evidence_checklist,strict,ELIGIBLE,127,19,0,0,0,1,0,1,1,0,1,0,0,,,,
Qwen3-4B,mlx-community/Qwen3-4B-Instruct-2507-4bit,50d427756c6b1b2fe0c0a10f67fbda1fc8e82c1b,accessible_transport-invalid-1,accessible_transport-invalid-1--record_first,accessible_transport,record_first,invalid,INELIGIBLE,commit_then_review,strict,ELIGIBLE,129,20,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0
Qwen3-4B,mlx-community/Qwen3-4B-Instruct-2507-4bit,50d427756c6b1b2fe0c0a10f67fbda1fc8e82c1b,accessible_transport-invalid-2,accessible_transport-invalid-2--policy_first,accessible_transport,policy_first,invalid,INELIGIBLE,independent_review,unparsed,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
Qwen3-4B,mlx-community/Qwen3-4B-Instruct-2507-4bit,50d427756c6b1b2fe0c0a10f67fbda1fc8e82c1b,accessible_transport-invalid-2,accessible_transport-invalid-2--policy_first,accessible_transport,policy_first,invalid,INELIGIBLE,prior_rationale,strict,ELIGIBLE,343,53,0,0,0,1,0,1,1,0,1,0,0,,,,
Qwen3-4B,mlx-community/Qwen3-4B-Instruct-2507-4bit,50d427756c6b1b2fe0c0a10f67fbda1fc8e82c1b,accessible_transport-invalid-2,accessible_transport-invalid-2--policy_first,accessible_transport,policy_first,invalid,INELIGIBLE,evidence_checklist,strict,ELIGIBLE,255,40,0,0,0,1,0,1,1,0,1,0,0,,,,
Qwen3-4B,mlx-community/Qwen3-4B-Instruct-2507-4bit,50d427756c6b1b2fe0c0a10f67fbda1fc8e82c1b,accessible_transport-invalid-2,accessible_transport-invalid-2--policy_first,accessible_transport,policy_first,invalid,INELIGIBLE,commit_then_review,strict,ELIGIBLE,37,3,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0
Qwen3-4B,mlx-community/Qwen3-4B-Instruct-2507-4bit,50d427756c6b1b2fe0c0a10f67fbda1fc8e82c1b,accessible_transport-invalid-2,accessible_transport-invalid-2--record_first,accessible_transport,record_first,invalid,INELIGIBLE,independent_review,strict,ELIGIBLE,567,89,0,0,0,1,0,1,1,0,1,0,0,,,,
Qwen3-4B,mlx-community/Qwen3-4B-Instruct-2507-4bit,50d427756c6b1b2fe0c0a10f67fbda1fc8e82c1b,accessible_transport-invalid-2,accessible_transport-invalid-2--record_first,accessible_transport,record_first,invalid,INELIGIBLE,prior_rationale,strict,ELIGIBLE,298,46,0,0,0,1,0,1,1,0,1,0,0,,,,
Qwen3-4B,mlx-community/Qwen3-4B-Instruct-2507-4bit,50d427756c6b1b2fe0c0a10f67fbda1fc8e82c1b,accessible_transport-invalid-2,accessible_transport-invalid-2--record_first,accessible_transport,record_first,invalid,INELIGIBLE,evidence_checklist,strict,ELIGIBLE,712,114,0,0,0,1,0,1,1,0,1,0,0,,,,
Qwen3-4B,mlx-community/Qwen3-4B-Instruct-2507-4bit,50d427756c6b1b2fe0c0a10f67fbda1fc8e82c1b,accessible_transport-invalid-2,accessible_transport-invalid-2--record_first,accessible_transport,record_first,invalid,INELIGIBLE,commit_then_review,strict,INELIGIBLE,348,53,0,1,1,1,1,1,1,0,0,0,0,1,1,0,0
Qwen3-4B,mlx-community/Qwen3-4B-Instruct-2507-4bit,50d427756c6b1b2fe0c0a10f67fbda1fc8e82c1b,accessible_transport-invalid-3,accessible_transport-invalid-3--policy_first,accessible_transport,policy_first,invalid,INELIGIBLE,independent_review,strict,ELIGIBLE,590,93,0,0,0,1,0,1,1,0,1,0,0,,,,
Qwen3-4B,mlx-community/Qwen3-4B-Instruct-2507-4bit,50d427756c6b1b2fe0c0a10f67fbda1fc8e82c1b,accessible_transport-invalid-3,accessible_transport-invalid-3--policy_first,accessible_transport,policy_first,invalid,INELIGIBLE,prior_rationale,strict,ELIGIBLE,282,44,0,0,0,1,0,1,1,0,1,0,0,,,,
Qwen3-4B,mlx-community/Qwen3-4B-Instruct-2507-4bit,50d427756c6b1b2fe0c0a10f67fbda1fc8e82c1b,accessible_transport-invalid-3,accessible_transport-invalid-3--policy_first,accessible_transport,policy_first,invalid,INELIGIBLE,evidence_checklist,strict,ELIGIBLE,146,22,0,0,0,1,0,1,1,0,1,0,0,,,,
Qwen3-4B,mlx-community/Qwen3-4B-Instruct-2507-4bit,50d427756c6b1b2fe0c0a10f67fbda1fc8e82c1b,accessible_transport-invalid-3,accessible_transport-invalid-3--policy_first,accessible_transport,policy_first,invalid,INELIGIBLE,commit_then_review,strict,ELIGIBLE,508,79,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0
Qwen3-4B,mlx-community/Qwen3-4B-Instruct-2507-4bit,50d427756c6b1b2fe0c0a10f67fbda1fc8e82c1b,accessible_transport-invalid-3,accessible_transport-invalid-3--record_first,accessible_transport,record_first,invalid,INELIGIBLE,independent_review,strict,ELIGIBLE,348,50,0,0,0,1,0,1,1,0,1,0,0,,,,
Qwen3-4B,mlx-community/Qwen3-4B-Instruct-2507-4bit,50d427756c6b1b2fe0c0a10f67fbda1fc8e82c1b,accessible_transport-invalid-3,accessible_transport-invalid-3--record_first,accessible_transport,record_first,invalid,INELIGIBLE,prior_rationale,strict,ELIGIBLE,121,18,0,0,0,1,0,1,1,0,1,0,0,,,,
Qwen3-4B,mlx-community/Qwen3-4B-Instruct-2507-4bit,50d427756c6b1b2fe0c0a10f67fbda1fc8e82c1b,accessible_transport-invalid-3,accessible_transport-invalid-3--record_first,accessible_transport,record_first,invalid,INELIGIBLE,evidence_checklist,strict,ELIGIBLE,105,15,0,0,0,1,0,1,1,0,1,0,0,,,,
Qwen3-4B,mlx-community/Qwen3-4B-Instruct-2507-4bit,50d427756c6b1b2fe0c0a10f67fbda1fc8e82c1b,accessible_transport-invalid-3,accessible_transport-invalid-3--record_first,accessible_transport,record_first,invalid,INELIGIBLE,commit_then_review,strict,ELIGIBLE,129,20,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0
Qwen3-4B,mlx-community/Qwen3-4B-Instruct-2507-4bit,50d427756c6b1b2fe0c0a10f67fbda1fc8e82c1b,accessible_transport-incomplete-1,accessible_transport-incomplete-1--policy_first,accessible_transport,policy_first,incomplete,NEED_INFORMATION,independent_review,strict,ELIGIBLE,206,29,0,0,0,1,0,1,1,0,0,0,0,,,,
Qwen3-4B,mlx-community/Qwen3-4B-Instruct-2507-4bit,50d427756c6b1b2fe0c0a10f67fbda1fc8e82c1b,accessible_transport-incomplete-1,accessible_transport-incomplete-1--policy_first,accessible_transport,policy_first,incomplete,NEED_INFORMATION,prior_rationale,strict,ELIGIBLE,310,46,0,0,0,1,0,1,1,0,0,0,0,,,,
Qwen3-4B,mlx-community/Qwen3-4B-Instruct-2507-4bit,50d427756c6b1b2fe0c0a10f67fbda1fc8e82c1b,accessible_transport-incomplete-1,accessible_transport-incomplete-1--policy_first,accessible_transport,policy_first,incomplete,NEED_INFORMATION,evidence_checklist,strict,ELIGIBLE,300,45,0,0,0,1,0,1,1,0,0,0,0,,,,
Qwen3-4B,mlx-community/Qwen3-4B-Instruct-2507-4bit,50d427756c6b1b2fe0c0a10f67fbda1fc8e82c1b,accessible_transport-incomplete-1,accessible_transport-incomplete-1--policy_first,accessible_transport,policy_first,incomplete,NEED_INFORMATION,commit_then_review,strict,ELIGIBLE,325,47,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0
Qwen3-4B,mlx-community/Qwen3-4B-Instruct-2507-4bit,50d427756c6b1b2fe0c0a10f67fbda1fc8e82c1b,accessible_transport-incomplete-1,accessible_transport-incomplete-1--record_first,accessible_transport,record_first,incomplete,NEED_INFORMATION,independent_review,strict,ELIGIBLE,386,56,0,0,0,1,0,1,1,0,0,0,0,,,,
Qwen3-4B,mlx-community/Qwen3-4B-Instruct-2507-4bit,50d427756c6b1b2fe0c0a10f67fbda1fc8e82c1b,accessible_transport-incomplete-1,accessible_transport-incomplete-1--record_first,accessible_transport,record_first,incomplete,NEED_INFORMATION,prior_rationale,strict,ELIGIBLE,370,53,0,0,0,1,0,1,1,0,0,0,0,,,,
Qwen3-4B,mlx-community/Qwen3-4B-Instruct-2507-4bit,50d427756c6b1b2fe0c0a10f67fbda1fc8e82c1b,accessible_transport-incomplete-1,accessible_transport-incomplete-1--record_first,accessible_transport,record_first,incomplete,NEED_INFORMATION,evidence_checklist,strict,ELIGIBLE,168,23,0,0,0,1,0,1,1,0,0,0,0,,,,
Qwen3-4B,mlx-community/Qwen3-4B-Instruct-2507-4bit,50d427756c6b1b2fe0c0a10f67fbda1fc8e82c1b,accessible_transport-incomplete-1,accessible_transport-incomplete-1--record_first,accessible_transport,record_first,incomplete,NEED_INFORMATION,commit_then_review,strict,ELIGIBLE,37,3,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0
Qwen3-4B,mlx-community/Qwen3-4B-Instruct-2507-4bit,50d427756c6b1b2fe0c0a10f67fbda1fc8e82c1b,accessible_transport-incomplete-2,accessible_transport-incomplete-2--policy_first,accessible_transport,policy_first,incomplete,NEED_INFORMATION,independent_review,strict,ELIGIBLE,477,71,0,0,0,1,0,1,1,0,0,0,0,,,,
Qwen3-4B,mlx-community/Qwen3-4B-Instruct-2507-4bit,50d427756c6b1b2fe0c0a10f67fbda1fc8e82c1b,accessible_transport-incomplete-2,accessible_transport-incomplete-2--policy_first,accessible_transport,policy_first,incomplete,NEED_INFORMATION,prior_rationale,strict,ELIGIBLE,310,46,0,0,0,1,0,1,1,0,0,0,0,,,,
Qwen3-4B,mlx-community/Qwen3-4B-Instruct-2507-4bit,50d427756c6b1b2fe0c0a10f67fbda1fc8e82c1b,accessible_transport-incomplete-2,accessible_transport-incomplete-2--policy_first,accessible_transport,policy_first,incomplete,NEED_INFORMATION,evidence_checklist,strict,ELIGIBLE,282,43,0,0,0,1,0,1,1,0,0,0,0,,,,
Qwen3-4B,mlx-community/Qwen3-4B-Instruct-2507-4bit,50d427756c6b1b2fe0c0a10f67fbda1fc8e82c1b,accessible_transport-incomplete-2,accessible_transport-incomplete-2--policy_first,accessible_transport,policy_first,incomplete,NEED_INFORMATION,commit_then_review,strict,ELIGIBLE,300,44,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0
Qwen3-4B,mlx-community/Qwen3-4B-Instruct-2507-4bit,50d427756c6b1b2fe0c0a10f67fbda1fc8e82c1b,accessible_transport-incomplete-2,accessible_transport-incomplete-2--record_first,accessible_transport,record_first,incomplete,NEED_INFORMATION,independent_review,strict,ELIGIBLE,386,56,0,0,0,1,0,1,1,0,0,0,0,,,,
Qwen3-4B,mlx-community/Qwen3-4B-Instruct-2507-4bit,50d427756c6b1b2fe0c0a10f67fbda1fc8e82c1b,accessible_transport-incomplete-2,accessible_transport-incomplete-2--record_first,accessible_transport,record_first,incomplete,NEED_INFORMATION,prior_rationale,strict,ELIGIBLE,361,52,0,0,0,1,0,1,1,0,0,0,0,,,,
Qwen3-4B,mlx-community/Qwen3-4B-Instruct-2507-4bit,50d427756c6b1b2fe0c0a10f67fbda1fc8e82c1b,accessible_transport-incomplete-2,accessible_transport-incomplete-2--record_first,accessible_transport,record_first,incomplete,NEED_INFORMATION,evidence_checklist,strict,ELIGIBLE,168,23,0,0,0,1,0,1,1,0,0,0,0,,,,
